time;SP;pSP;IPG1G2;IPG1;pG1P;IPG2;pG2P;SC;pSC;ICG1G2;ICG1;pG1C;ICG2;pG2C;N;...17;file;dSP;gammaPG1;dIPG1;gammaPG2;dIPG2;dSC;gammaCG1;dICG1;gammaCG2;dICG2;psiG1;FG1;psiG2;FG2;pi;FGB;c;kappa;sigma;eul;demog_feedback;vanish_threshold;pBc;pBp;pGc;pGp;fc
0;29.8801;0.963846;0;0;0;1.1208;0.0361538;29.8787;0.963859;0;0;0;1.12033;0.0361409;61.9999;NA;./competition_output_1011;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0;0.036140808276904156;0.03615378908354274;0.49998516126638914
10;26.421;0.929663;0;0;0;1.99897;0.070337;27.1709;0.919436;0;0;0;2.38082;0.0805645;57.9717;NA;./competition_output_1011;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0;0.0805645153649263;0.07033680894103689;0.509761142074495
50;8.26607;0.519433;0;0;0;7.64757;0.480567;9.31272;0.445049;0;0;0;11.6124;0.554951;36.8388;NA;./competition_output_1011;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0;0.5549502225076846;0.48056698530317393;0.5680185022313431
100;1.05092;0.164223;0;0;0;5.34843;0.835777;1.26969;0.103154;0;0;0;11.039;0.896846;18.708;NA;./competition_output_1011;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0;0.8968460494171191;0.8357770711087844;0.6579372460979261
1000;0.00574255;0.0258202;0;0;0;0.216662;0.97418;0.0427657;0.0222973;0;0;0;1.87521;0.977703;2.14038;NA;./competition_output_1011;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0;0.9777026893510695;0.9741797099025177;0.896091208103234
161775;0.0473765;0.0530691;0;0;0;0.845357;0.946931;1.15442e-4;0.0542795;0;0;0;0.00201137;0.945721;0.89486;NA;./competition_output_1011;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0;0.9457206372730641;0.9469309710008642;0.002376698030976913
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8787;0.963859;0;0;0;1.12033;0.0361409;63.0004;NA;./competition_output_1012;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.036140808276904156;0.0350234677232871;0.49204497114304035
10;25.7412;0.887817;0;1.29073;0.0445174;1.96188;0.0676654;27.1683;0.919888;0;0;0;2.36605;0.0801116;58.5282;NA;./competition_output_1012;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0.04451743320384592;0.08011180202035935;0.06766547756227967;0.5046174322805075
50;7.46958;0.475534;0;1.53541;0.0977482;6.70279;0.426718;9.79066;0.465025;0;0;0;11.2634;0.534975;36.7618;NA;./competition_output_1012;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0.09774837691895354;0.5349752019325489;0.426717843005186;0.5727156994488845
100;0.942212;0.145888;0;0.960575;0.148731;4.55567;0.70538;1.49989;0.119896;0;0;0;11.01;0.880104;18.9683;NA;./competition_output_1012;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0.14873134558300843;0.8801036619826393;0.7053805576161613;0.6595156128909813
1000;0.0070166;0.0242341;0;0.107422;0.371018;0.175095;0.604748;0.0437101;0.0232434;0;0;0;1.83683;0.976757;2.17007;NA;./competition_output_1012;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;0.37101738796464384;0.9767566243336157;0.6047484644269266;0.8665803868077988
158639;0.0473769;0.0530691;0;6.63565e-6;7.4329e-6;0.845356;0.946923;1.15102e-4;0.0542799;0;0;0;0.00200542;0.94572;0.89486;NA;./competition_output_1012;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.631579;1;0;1e-4;1;1e-7;0;7.432907063053515e-6;0.9457199689510413;0.9469234488248577;0.0023696689985025594
0;30;1;0;0;0;0;0;29.9985;1;0;0;0;0;0;59.9985;NA;./competition_output_1013;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0;0;0.4999874996874922
10;28.2819;1;0;0;0;0;0;29.1059;1;0;0;0;0;0;57.3878;NA;./competition_output_1013;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0;0;0.5071792262466935
50;22.8621;1;0;0;0;0;0;26.0957;1;0;0;0;0;0;48.9578;NA;./competition_output_1013;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0;0;0.5330243597547276
100;18.2399;1;0;0;0;0;0;23.2305;1;0;0;0;0;0;41.4704;NA;./competition_output_1013;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0;0;0.5601706277248351
1000;2.89943;1;0;0;0;0;0;8.7895;1;0;0;0;0;0;11.6889;NA;./competition_output_1013;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0;0;0.7519527072692896
120188;0.0205896;1;0;0;0;0;0;0.00197268;1;0;0;0;0;0;0.0225623;NA;./competition_output_1013;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0;0;0.08743257557961732
0;29.9401;0.965794;0;1.0604;0.0342059;0;0;29.9985;1;0;0;0;0;0;60.999;NA;./competition_output_1014;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.03420589990484024;0;0;0.49178675060246885
10;27.5431;0.954185;0;1.32249;0.0458154;0;0;29.094;1;0;0;0;0;0;57.9596;NA;./competition_output_1014;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.04581545016055449;0;0;0.5019703379595443
50;19.1765;0.887375;0;2.43387;0.112625;0;0;26.101;1;0;0;0;0;0;47.7114;NA;./competition_output_1014;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.11262509619224476;0;0;0.5470600317743768
100;11.5984;0.786963;0;3.13977;0.213037;0;0;23.3725;1;0;0;0;0;0;38.1107;NA;./competition_output_1014;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.2130366253069411;0;0;0.6132792103005192
1000;0.710498;0.973199;0;0.0195666;0.0268012;0;0;10.0757;1;0;0;0;0;0;10.8058;NA;./competition_output_1014;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.026801189922097308;0;0;0.9324344333598623
109685;0.0474781;0.0576304;0;0.776359;0.94237;0;0;8.74844e-4;1;0;0;0;0;0;0.824712;NA;./competition_output_1014;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.9423695533983599;0;0;0.0010607872808932088
0;29.8801;0.963846;0;0;0;1.1208;0.0361538;29.8786;0.96386;0;0;0;1.1203;0.0361401;61.9998;NA;./competition_output_1015;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0.036139992064234544;0.03615378908354274;0.4999838709157126
10;26.4133;0.929459;0;0;0;2.00463;0.0705409;27.2077;0.91857;0;0;0;2.41191;0.0814297;58.0375;NA;./competition_output_1015;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0.08142949890292277;0.07054102814666657;0.51035296144734
50;8.07294;0.511147;0;0;0;7.72084;0.488853;9.16179;0.431937;0;0;0;12.0492;0.568063;37.0047;NA;./competition_output_1015;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0.5680640083277584;0.48885320676874067;0.573197188465249
100;0.979322;0.156894;0;0;0;5.26262;0.843106;1.19826;0.0945076;0;0;0;11.4807;0.905492;18.9209;NA;./competition_output_1015;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0.905492248575593;0.8431061999614864;0.6701034305979102
1000;0.00480115;0.0251646;0;0;0;0.185989;0.974835;0.0436662;0.0215408;0;0;0;1.98347;0.978459;2.21793;NA;./competition_output_1015;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0.9784591681604817;0.9748354409281611;0.9139766358721872
156049;0.0473831;0.0530691;0;0;0;0.845475;0.946931;1.08842e-4;0.0543515;0;0;0;0.00189372;0.945648;0.89486;NA;./competition_output_1015;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0;0.9456486241125119;0.9469309848899842;0.002237849496010549
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8786;0.96386;0;0;0;1.1203;0.0361401;63.0003;NA;./competition_output_1016;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.036139992064234544;0.0350234677232871;0.4920436886808475
10;25.7337;0.887625;0;1.29045;0.0445112;1.96747;0.0678636;27.2056;0.919015;0;0;0;2.39741;0.0809852;58.5946;NA;./competition_output_1016;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.044511138046097465;0.08098534574693586;0.06786340328688084;0.505217374979947
50;7.30123;0.468169;0;1.51889;0.0973941;6.77516;0.434437;9.63608;0.451656;0;0;0;11.6989;0.548344;36.9303;NA;./competition_output_1016;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.09739421158196583;0.5483436122274311;0.43443657311699435;0.5777093606063314
100;0.879156;0.139361;0;0.933574;0.147988;4.49573;0.712651;1.41295;0.109796;0;0;0;11.456;0.890204;19.1774;NA;./competition_output_1016;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.14798762296978976;0.8902047175565994;0.7126509480919273;0.6710476915535996
1000;0.00599774;0.0236131;0;0.0963431;0.379302;0.15166;0.597085;0.0444286;0.0223206;0;0;0;1.94605;0.977679;2.24448;NA;./competition_output_1016;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;0.3793022889215642;0.9776794385028806;0.5970846395626093;0.8868328521528372
152906;0.0473835;0.0530691;0;8.21738e-6;9.20338e-6;0.845473;0.946922;1.08445e-4;0.054352;0;0;0;0.00188679;0.945648;0.89486;NA;./competition_output_1016;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.684211;1;0;1e-4;1;1e-7;0;9.203387523378541e-6;0.9456480063751888;0.9469217268221046;0.0022296616230471807
0;30;1;0;0;0;0;0;29.9984;1;0;0;0;0;0;59.9984;NA;./competition_output_1017;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0;0;0.49998666631110167
10;28.2813;1;0;0;0;0;0;29.1492;1;0;0;0;0;0;57.4305;NA;./competition_output_1017;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0;0;0.5075560895343066
50;22.8517;1;0;0;0;0;0;26.2706;1;0;0;0;0;0;49.1223;NA;./competition_output_1017;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0;0;0.534799877041588
100;18.2124;1;0;0;0;0;0;23.5083;1;0;0;0;0;0;41.7207;NA;./competition_output_1017;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0;0;0.5634684940569069
1000;2.81068;1;0;0;0;0;0;9.17555;1;0;0;0;0;0;11.9862;NA;./competition_output_1017;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0;0;0.7655095025946504
117651;0.0183021;1;0;0;0;0;0;0.00188296;1;0;0;0;0;0;0.0201851;NA;./competition_output_1017;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0;0;0.09328465055907574
0;29.9401;0.965794;0;1.0604;0.0342059;0;0;29.9984;1;0;0;0;0;0;60.9989;NA;./competition_output_1018;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.03420589990484024;0;0;0.49178591745097044
10;27.5426;0.954189;0;1.32233;0.045811;0;0;29.1379;1;0;0;0;0;0;58.0028;NA;./competition_output_1018;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.04581095467752736;0;0;0.5023533346666023
50;19.1717;0.887639;0;2.42683;0.112361;0;0;26.2757;1;0;0;0;0;0;47.8742;NA;./competition_output_1018;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.11236088752336384;0;0;0.5488488580488029
100;11.6034;0.788584;0;3.11084;0.211416;0;0;23.6447;1;0;0;0;0;0;38.359;NA;./competition_output_1018;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.21141696750902528;0;0;0.616405537162074
1000;0.714918;0.977578;0;0.0163977;0.0224222;0;0;10.4242;1;0;0;0;0;0;11.1555;NA;./competition_output_1018;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.022422190580620654;0;0;0.934444892653848
109853;0.0474781;0.05763;0;0.776365;0.94237;0;0;8.69099e-4;1;0;0;0;0;0;0.824712;NA;./competition_output_1018;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.9423699731174541;0;0;0.0010538212127385075
0;29.8801;0.963846;0;0;0;1.1208;0.0361538;29.8785;0.963861;0;0;0;1.12028;0.0361394;61.9997;NA;./competition_output_1019;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0.0361394867798023;0.03615378908354274;0.4999827418519767
10;26.4059;0.929264;0;0;0;2.01004;0.0707361;27.2426;0.917741;0;0;0;2.44182;0.0822594;58.1004;NA;./competition_output_1019;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0.08225931313463426;0.0707363543138112;0.5109159317319674
50;7.8881;0.503152;0;0;0;7.78926;0.496848;9.0147;0.419369;0;0;0;12.4812;0.580631;37.1732;NA;./competition_output_1019;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0.5806316553389251;0.4968476835385549;0.5782633725372042
100;0.913481;0.15001;0;0;0;5.17597;0.84999;1.13156;0.0866683;0;0;0;11.9246;0.913332;19.1456;NA;./competition_output_1019;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0.9133313317238759;0.8499895967633208;0.6819404980778873
1000;0.00398203;0.0245137;0;0;0;0.158459;0.975486;0.0444709;0.0207945;0;0;0;2.09412;0.979206;2.30103;NA;./competition_output_1019;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0.9792055133125275;0.9754863041683496;0.9294059182192324
151126;0.0473887;0.0530691;0;0;0;0.845575;0.946931;1.03222e-4;0.0544201;0;0;0;0.00179354;0.94558;0.89486;NA;./competition_output_1019;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0;0.9455798882516625;0.946930989467993;0.0021196187113067966
0;29.9401;0.965794;0;1.0604;0.0342059;0;0;29.9993;1;0;0;0;0;0;60.9998;NA;./competition_output_102;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.263158;1;0;1e-4;1;1e-7;0;0.03420589990484024;0;0;0.4917934157161171
10;27.5485;0.95414;0;1.3241;0.0458602;0;0;28.6506;1;0;0;0;0;0;57.5232;NA;./competition_output_102;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.263158;1;0;1e-4;1;1e-7;0;0.0458600888039179;0;0;0.49807034379172227
50;19.2231;0.88474;0;2.5043;0.11526;0;0;24.4108;1;0;0;0;0;0;46.1382;NA;./competition_output_102;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.263158;1;0;1e-4;1;1e-7;0;0.11525999429292047;0;0;0.5290800247950722
100;11.5407;0.770923;0;3.42928;0.229077;0;0;20.8408;1;0;0;0;0;0;35.8108;NA;./competition_output_102;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.263158;1;0;1e-4;1;1e-7;0;0.22907712635554622;0;0;0.5819696851229238
1000;0.603674;0.891994;0;0.0730949;0.108006;0;0;7.47034;1;0;0;0;0;0;8.14711;NA;./competition_output_102;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.263158;1;0;1e-4;1;1e-7;0;0.10800570179864945;0;0;0.9169312799262561
108179;0.0474779;0.0576343;0;0.7763;0.942366;0;0;9.33282e-4;1;0;0;0;0;0;0.824712;NA;./competition_output_102;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.263158;1;0;1e-4;1;1e-7;0;0.9423656546260831;0;0;0.0011316459564066
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8785;0.963861;0;0;0;1.12028;0.0361394;63.0002;NA;./competition_output_1020;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.0361394867798023;0.0350234677232871;0.49204256494423826
10;25.7264;0.887441;0;1.29019;0.0445053;1.97283;0.0680532;27.241;0.918177;0;0;0;2.42758;0.0818231;58.6581;NA;./competition_output_1020;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.04450554719618398;0.081823262185113;0.06805344846499171;0.5057882884034771
50;7.13979;0.461051;0;1.50303;0.0970582;6.84309;0.441891;9.48515;0.438819;0;0;0;12.13;0.561181;37.1011;NA;./competition_output_1020;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.097057906186979;0.5611804683289268;0.4418913709300906;0.5826013244890312
100;0.821031;0.133223;0;0.90802;0.147338;4.43378;0.719439;1.33193;0.100632;0;0;0;11.9037;0.899368;19.3985;NA;./competition_output_1020;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.1473381308038465;0.899367842709414;0.719438842311269;0.682301724360131
1000;0.00509293;0.022987;0;0.08612;0.388703;0.130345;0.58831;0.0450821;0.0214374;0;0;0;2.05789;0.978563;2.32453;NA;./competition_output_1020;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;0.38870195257736884;0.9785626732755988;0.5883111473374029;0.9046870119981243
147963;0.0473892;0.0530691;0;9.77888e-6;1.09509e-5;0.845573;0.94692;1.02771e-4;0.0544207;0;0;0;0.00178569;0.945579;0.89486;NA;./competition_output_1020;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.736842;1;0;1e-4;1;1e-7;0;1.0950937130485381e-5;0.9455794956845812;0.946919970613804;0.0021103423999284804
0;30;1;0;0;0;0;0;29.9984;1;0;0;0;0;0;59.9984;NA;./competition_output_1021;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0;0;0.49998666631110167
10;28.2808;1;0;0;0;0;0;29.1904;1;0;0;0;0;0;57.4712;NA;./competition_output_1021;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0;0;0.5079135288631523
50;22.8419;1;0;0;0;0;0;26.4381;1;0;0;0;0;0;49.28;NA;./competition_output_1021;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0;0;0.5364874188311688
100;18.1859;1;0;0;0;0;0;23.7764;1;0;0;0;0;0;41.9623;NA;./competition_output_1021;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0;0;0.5666133648536901
1000;2.72477;1;0;0;0;0;0;9.56493;1;0;0;0;0;0;12.2897;NA;./competition_output_1021;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0;0;0.7782883227418083
115383;0.0160675;1;0;0;0;0;0;0.00180484;1;0;0;0;0;0;0.0178723;NA;./competition_output_1021;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0;0;0.1009853236572797
0;29.9401;0.965794;0;1.0604;0.0342059;0;0;29.9984;1;0;0;0;0;0;60.9989;NA;./competition_output_1022;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.03420589990484024;0;0;0.49178591745097044
10;27.5421;0.954193;0;1.32218;0.0458068;0;0;29.1797;1;0;0;0;0;0;58.0439;NA;./competition_output_1022;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.04580678956828301;0;0;0.5027177705150757
50;19.1671;0.887891;0;2.42012;0.112109;0;0;26.443;1;0;0;0;0;0;48.0303;NA;./competition_output_1022;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.11210892370578517;0;0;0.5505482997191357
100;11.6081;0.790129;0;3.08329;0.209871;0;0;23.9074;1;0;0;0;0;0;38.5988;NA;./competition_output_1022;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.20987054322293533;0;0;0.619381949697918
1000;0.717616;0.98124;0;0.0137202;0.0187605;0;0;10.7766;1;0;0;0;0;0;11.508;NA;./competition_output_1022;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.018760455177796478;0;0;0.9364442127215851
110014;0.0474781;0.0576296;0;0.776372;0.94237;0;0;8.62628e-4;1;0;0;0;0;0;0.824712;NA;./competition_output_1022;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.9423704627820036;0;0;0.0010459748372765281
0;29.8801;0.963846;0;0;0;1.1208;0.0361538;29.8785;0.963861;0;0;0;1.12025;0.0361387;61.9996;NA;./competition_output_1023;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0.03613855397395056;0.03615378908354274;0.4999830644068671
10;26.3989;0.929077;0;0;0;2.01521;0.0709228;27.2757;0.916946;0;0;0;2.47056;0.0830545;58.1604;NA;./competition_output_1023;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0.08305447474741362;0.07092286191613956;0.5114521220624342
50;7.71136;0.495448;0;0;0;7.85304;0.504552;8.87167;0.407343;0;0;0;12.9077;0.592657;37.3438;NA;./competition_output_1023;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0.5926571797072183;0.5045514121970651;0.5832124743598669
100;0.85293;0.143547;0;0;0;5.08888;0.856453;1.06933;0.0795658;0;0;0;12.3703;0.920434;19.3814;NA;./competition_output_1023;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0.9204345655349142;0.8564528317128955;0.6934292672355971
1000;0.00327639;0.0238682;0;0;0;0.133994;0.976132;0.0451822;0.0200591;0;0;0;2.20728;0.979941;2.38973;NA;./competition_output_1023;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0.9799409730383044;0.9761318518873591;0.9425592849401396
146853;0.0473936;0.0530691;0;0;0;0.845661;0.946931;9.83816e-5;0.0544853;0;0;0;0.00170727;0.945515;0.89486;NA;./competition_output_1023;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0;0.9455146275172907;0.9469309043366441;0.002017803455289096
0;29.8202;0.93184;0;1.0604;0.0331361;1.1208;0.0350235;29.8785;0.963861;0;0;0;1.12025;0.0361387;63.0001;NA;./competition_output_1024;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.033136050297799466;0.03613855397395056;0.0350234677232871;0.49204286977322254
10;25.7195;0.887266;0;1.28993;0.0444997;1.97795;0.0682347;27.2746;0.917374;0;0;0;2.45657;0.0826261;58.7186;NA;./competition_output_1024;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.044499709873745054;0.08262607896022929;0.06823486634528543;0.5063330869605202
50;6.98512;0.454179;0;1.48782;0.0967397;6.90673;0.449081;9.33813;0.426516;0;0;0;12.5559;0.573484;37.2737;NA;./competition_output_1024;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.09673939687912679;0.5734851007329395;0.4490818073469717;0.5873854755497845
100;0.767459;0.127452;0;0.883826;0.146777;4.37028;0.725772;1.25648;0.0923259;0;0;0;12.3527;0.907674;19.6308;NA;./competition_output_1024;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.14677679307621855;0.9076740846987107;0.7257714564237038;0.6932565152719197
1000;0.00429667;0.0223573;0;0.0767215;0.399213;0.111164;0.57843;0.0456686;0.0205891;0;0;0;2.17242;0.979411;2.41027;NA;./competition_output_1024;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;0.3992123723028;0.9794108314699422;0.5784303507448167;0.9202656133960094
143655;0.0473941;0.0530691;0;1.12783e-5;1.26288e-5;0.845658;0.946918;9.78911e-5;0.054486;0;0;0;0.00169874;0.945514;0.89486;NA;./competition_output_1024;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.789474;1;0;1e-4;1;1e-7;0;1.2628778957960323e-5;0.9455140791006011;0.9469182373257327;0.0020077231075251996
0;30;1;0;0;0;0;0;29.9983;1;0;0;0;0;0;59.9983;NA;./competition_output_1025;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.842105;1;0;1e-4;1;1e-7;0;0;0;0;0.49998583293193305
10;28.2802;1;0;0;0;0;0;29.2296;1;0;0;0;0;0;57.5098;NA;./competition_output_1025;1;1;1;1;1;1;1;1;1;1;20;6;20;10;1;16;0.842105;1;0;1e-4;1;1e-7;0;0;0;0;0.5082542453633989
